"Date","CL.F.Adjusted"
2021-10-07,78.3000030517578
2021-10-08,79.3499984741211
2021-10-11,80.5199966430664
2021-10-12,80.6399993896484
2021-10-13,80.4400024414062
2021-10-14,81.3099975585938
2021-10-15,82.2799987792969
2021-10-18,82.4400024414062
2021-10-19,82.9599990844727
2021-10-20,83.870002746582
2021-10-21,82.5
2021-10-22,83.7600021362305
2021-10-25,83.7600021362305
2021-10-26,84.6500015258789
2021-10-27,82.6600036621094
2021-10-28,82.8099975585938
2021-10-29,83.5699996948242
2021-11-01,84.0500030517578
2021-11-02,83.9100036621094
2021-11-03,80.8600006103516
2021-11-04,78.8099975585938
2021-11-05,81.2699966430664
2021-11-08,81.9300003051758
2021-11-09,84.1500015258789
2021-11-10,81.3399963378906
2021-11-11,81.5899963378906
2021-11-12,80.7900009155273
2021-11-15,80.879997253418
2021-11-16,80.7600021362305
2021-11-17,78.3600006103516
2021-11-18,79.0100021362305
2021-11-19,76.0999984741211
2021-11-22,76.75
2021-11-23,78.5
2021-11-24,78.3899993896484
2021-11-26,68.1500015258789
2021-11-29,69.9499969482422
2021-11-30,66.1800003051758
2021-12-01,65.5699996948242
2021-12-02,66.5
2021-12-03,66.2600021362305
2021-12-06,69.4899978637695
2021-12-07,72.0500030517578
2021-12-08,72.3600006103516
2021-12-09,70.9400024414062
2021-12-10,71.6699981689453
2021-12-13,71.2900009155273
2021-12-14,70.7300033569336
2021-12-15,70.870002746582
2021-12-16,72.379997253418
2021-12-17,70.8600006103516
2021-12-20,68.2300033569336
2021-12-21,71.120002746582
2021-12-22,72.7600021362305
2021-12-23,73.7900009155273
2021-12-27,75.5699996948242
2021-12-28,75.9800033569336
2021-12-29,76.5599975585938
2021-12-30,76.9899978637695
2021-12-31,75.2099990844727
2022-01-03,76.0800018310547
2022-01-04,76.9899978637695
2022-01-05,77.8499984741211
2022-01-06,79.4599990844727
2022-01-07,78.9000015258789
2022-01-10,78.2300033569336
2022-01-11,81.2200012207031
2022-01-12,82.6399993896484
2022-01-13,82.120002746582
2022-01-14,83.8199996948242
2022-01-18,85.4300003051758
2022-01-19,86.9599990844727
2022-01-20,86.9000015258789
2022-01-21,85.1399993896484
2022-01-24,83.3099975585938
2022-01-25,85.5999984741211
2022-01-26,87.3499984741211
2022-01-27,86.6100006103516
2022-01-28,86.8199996948242
2022-01-31,88.1500015258789
2022-02-01,88.1999969482422
2022-02-02,88.2600021362305
2022-02-03,90.2699966430664
2022-02-04,92.3099975585938
2022-02-07,91.3199996948242
2022-02-08,89.3600006103516
2022-02-09,89.6600036621094
2022-02-10,89.879997253418
2022-02-11,93.0999984741211
2022-02-14,95.4599990844727
2022-02-15,92.0699996948242
2022-02-16,93.6600036621094
2022-02-17,91.7600021362305
2022-02-18,91.0699996948242
2022-02-22,92.3499984741211
2022-02-23,92.0999984741211
2022-02-24,92.8099975585938
2022-02-25,91.5899963378906
2022-02-28,95.7200012207031
2022-03-01,103.410003662109
2022-03-02,110.599998474121
2022-03-03,107.669998168945
2022-03-04,115.680000305176
2022-03-07,119.400001525879
2022-03-08,123.699996948242
2022-03-09,108.699996948242
2022-03-10,106.019996643066
2022-03-11,109.330001831055
2022-03-14,103.01000213623
2022-03-15,96.4400024414062
2022-03-16,95.0400009155273
2022-03-17,102.980003356934
2022-03-18,104.699996948242
2022-03-21,112.120002746582
2022-03-22,111.76000213623
2022-03-23,114.930000305176
2022-03-24,112.339996337891
2022-03-25,113.900001525879
2022-03-28,105.959999084473
2022-03-29,104.23999786377
2022-03-30,107.819999694824
2022-03-31,100.279998779297
2022-04-01,99.2699966430664
2022-04-04,103.279998779297
2022-04-05,101.959999084473
2022-04-06,96.2300033569336
2022-04-07,96.0299987792969
2022-04-08,98.2600021362305
2022-04-11,94.2900009155273
2022-04-12,100.599998474121
2022-04-13,104.25
2022-04-14,106.949996948242
2022-04-18,108.209999084473
2022-04-19,102.559997558594
2022-04-20,102.75
2022-04-21,103.790000915527
2022-04-22,102.069999694824
2022-04-25,98.5400009155273
2022-04-26,101.699996948242
2022-04-27,102.019996643066
2022-04-28,105.360000610352
2022-04-29,104.690002441406
2022-05-02,105.169998168945
2022-05-03,102.410003662109
2022-05-04,107.809997558594
2022-05-05,108.26000213623
2022-05-06,109.769996643066
2022-05-09,103.089996337891
2022-05-10,99.7600021362305
2022-05-11,105.709999084473
2022-05-12,106.129997253418
2022-05-13,110.48999786377
2022-05-16,114.199996948242
2022-05-17,112.400001525879
2022-05-18,109.589996337891
2022-05-19,112.209999084473
2022-05-20,113.230003356934
2022-05-23,110.290000915527
2022-05-24,109.769996643066
2022-05-25,110.330001831055
2022-05-26,114.089996337891
2022-05-27,115.069999694824
2022-05-31,114.669998168945
2022-06-01,115.26000213623
2022-06-02,116.870002746582
2022-06-03,118.870002746582
2022-06-06,118.5
2022-06-07,119.410003662109
2022-06-08,122.110000610352
2022-06-09,121.51000213623
2022-06-10,120.669998168945
2022-06-13,120.930000305176
2022-06-14,118.930000305176
2022-06-15,115.309997558594
2022-06-16,117.589996337891
2022-06-17,109.559997558594
2022-06-21,110.650001525879
2022-06-22,106.190002441406
2022-06-23,104.269996643066
2022-06-24,107.620002746582
2022-06-27,109.569999694824
2022-06-28,111.76000213623
2022-06-29,109.779998779297
2022-06-30,105.76000213623
2022-07-01,108.430000305176
2022-07-05,99.5
2022-07-06,98.5299987792969
2022-07-07,102.730003356934
2022-07-08,104.790000915527
2022-07-11,104.089996337891
2022-07-12,95.8399963378906
2022-07-13,96.3000030517578
2022-07-14,95.7799987792969
2022-07-15,97.5899963378906
2022-07-18,102.599998474121
2022-07-19,104.220001220703
2022-07-20,102.26000213623
2022-07-21,96.3499984741211
2022-07-22,94.6999969482422
2022-07-25,96.6999969482422
2022-07-26,94.9800033569336
2022-07-27,97.2600021362305
2022-07-28,96.4199981689453
2022-07-29,98.620002746582
2022-08-01,93.8899993896484
2022-08-02,94.4199981689453
2022-08-03,90.6600036621094
2022-08-04,88.5400009155273
2022-08-05,89.0100021362305
2022-08-08,90.7600021362305
2022-08-09,90.5
2022-08-10,91.9300003051758
2022-08-11,94.3399963378906
2022-08-12,92.0899963378906
2022-08-15,89.4100036621094
2022-08-16,86.5299987792969
2022-08-17,88.1100006103516
2022-08-18,90.5
2022-08-19,90.7699966430664
2022-08-22,90.2300033569336
2022-08-23,93.7399978637695
2022-08-24,94.8899993896484
2022-08-25,92.5199966430664
2022-08-26,93.0599975585938
2022-08-29,97.0100021362305
2022-08-30,91.6399993896484
2022-08-31,89.5500030517578
2022-09-01,86.6100006103516
2022-09-02,86.870002746582
2022-09-06,86.879997253418
2022-09-07,81.9400024414062
2022-09-08,83.5400009155273
2022-09-09,86.7900009155273
2022-09-12,87.7799987792969
2022-09-13,87.3099975585938
2022-09-14,88.4800033569336
2022-09-15,85.0999984741211
2022-09-16,85.1100006103516
2022-09-19,85.7300033569336
2022-09-20,84.4499969482422
2022-09-21,82.9400024414062
2022-09-22,83.4899978637695
2022-09-23,78.7399978637695
2022-09-26,76.7099990844727
2022-09-27,78.5
2022-09-28,82.1500015258789
2022-09-29,81.2300033569336
2022-09-30,79.4899978637695
2022-10-03,83.629997253418
2022-10-04,86.5199966430664
2022-10-05,87.7600021362305
2022-10-06,88.4499969482422
2022-10-07,92.6399993896484
2022-10-10,91.129997253418
2022-10-11,89.3499984741211
2022-10-12,87.2699966430664
2022-10-13,89.1100006103516
2022-10-14,85.6100006103516
2022-10-17,85.4599990844727
2022-10-18,82.8199996948242
2022-10-19,85.5500030517578
2022-10-20,85.9800033569336
2022-10-21,85.0500030517578
2022-10-24,84.5800018310547
2022-10-25,85.3199996948242
2022-10-26,87.9100036621094
2022-10-27,89.0800018310547
2022-10-28,87.9000015258789
2022-10-31,86.5299987792969
2022-11-01,88.370002746582
2022-11-02,90
2022-11-03,88.1699981689453
2022-11-04,92.6100006103516
2022-11-07,91.7900009155273
2022-11-08,88.9100036621094
2022-11-09,85.8300018310547
2022-11-10,86.4700012207031
2022-11-11,88.9599990844727
2022-11-14,85.870002746582
2022-11-15,86.9199981689453
2022-11-16,85.5899963378906
2022-11-17,81.6399993896484
2022-11-18,80.0800018310547
2022-11-21,79.7300033569336
2022-11-22,80.9499969482422
2022-11-23,77.9400024414062
2022-11-25,76.2799987792969
2022-11-28,77.2399978637695
2022-11-29,78.1999969482422
2022-11-30,80.5500030517578
2022-12-01,81.2200012207031
2022-12-02,79.9800033569336
2022-12-05,76.9300003051758
2022-12-06,74.25
2022-12-07,72.0100021362305
2022-12-08,71.4599990844727
2022-12-09,71.0199966430664
2022-12-12,73.1699981689453
2022-12-13,75.3899993896484
2022-12-14,77.2799987792969
2022-12-15,76.1100006103516
2022-12-16,74.2900009155273
2022-12-19,75.1900024414062
2022-12-20,76.0899963378906
2022-12-21,78.2900009155273
2022-12-22,77.4899978637695
2022-12-23,79.5599975585938
2022-12-27,79.5299987792969
2022-12-28,78.9599990844727
2022-12-29,78.4000015258789
2022-12-30,80.2600021362305
2023-01-03,76.9300003051758
2023-01-04,72.8399963378906
2023-01-05,73.6699981689453
2023-01-06,73.7699966430664
2023-01-09,74.629997253418
2023-01-10,75.120002746582
2023-01-11,77.4100036621094
2023-01-12,78.3899993896484
2023-01-13,79.8600006103516
2023-01-17,80.1800003051758
2023-01-18,79.4800033569336
2023-01-19,80.3300018310547
2023-01-20,81.3099975585938
2023-01-23,81.620002746582
2023-01-24,80.129997253418
2023-01-25,80.1500015258789
2023-01-26,81.0100021362305
2023-01-27,79.6800003051758
2023-01-30,77.9000015258789
2023-01-31,78.870002746582
2023-02-01,76.4100036621094
2023-02-02,75.879997253418
2023-02-03,73.3899993896484
2023-02-06,74.1100006103516
2023-02-07,77.1399993896484
2023-02-08,78.4700012207031
2023-02-09,78.0599975585938
2023-02-10,79.7200012207031
2023-02-13,80.1399993896484
2023-02-14,79.0599975585938
2023-02-15,78.5899963378906
2023-02-16,78.4899978637695
2023-02-17,76.3399963378906
2023-02-21,76.1600036621094
2023-02-22,73.9499969482422
2023-02-23,75.3899993896484
2023-02-24,76.3199996948242
2023-02-27,75.6800003051758
2023-02-28,77.0500030517578
2023-03-01,77.6900024414062
2023-03-02,78.1600036621094
2023-03-03,79.6800003051758
2023-03-06,80.4599990844727
2023-03-07,77.5800018310547
2023-03-08,76.6600036621094
2023-03-09,75.7200012207031
2023-03-10,76.6800003051758
2023-03-13,74.8000030517578
2023-03-14,71.3300018310547
2023-03-15,67.6100006103516
2023-03-16,68.3499984741211
2023-03-17,66.7399978637695
2023-03-20,67.6399993896484
2023-03-21,69.3300018310547
2023-03-22,70.9000015258789
2023-03-23,69.9599990844727
2023-03-24,69.2600021362305
2023-03-27,72.8099975585938
2023-03-28,73.1999969482422
2023-03-29,72.9700012207031
2023-03-30,74.370002746582
2023-03-31,75.6699981689453
2023-04-03,80.4199981689453
2023-04-04,80.7099990844727
2023-04-05,80.6100006103516
2023-04-06,80.6999969482422
2023-04-10,79.7399978637695
2023-04-11,81.5299987792969
2023-04-12,83.2600021362305
2023-04-13,82.1600036621094
2023-04-14,82.5199966430664
2023-04-17,80.8300018310547
2023-04-18,80.8600006103516
2023-04-19,79.1600036621094
2023-04-20,77.2900009155273
2023-04-21,77.870002746582
2023-04-24,78.7600021362305
2023-04-25,77.0699996948242
2023-04-26,74.3000030517578
2023-04-27,74.7600021362305
2023-04-28,76.7799987792969
2023-05-01,75.6600036621094
2023-05-02,71.6600036621094
2023-05-03,68.5999984741211
2023-05-04,68.5599975585938
2023-05-05,71.3399963378906
2023-05-08,73.1600036621094
2023-05-09,73.7099990844727
2023-05-10,72.5599975585938
2023-05-11,70.870002746582
2023-05-12,70.0400009155273
2023-05-15,71.1100006103516
2023-05-16,70.8600006103516
2023-05-17,72.8300018310547
2023-05-18,71.8600006103516
2023-05-19,71.5500030517578
2023-05-22,71.9899978637695
2023-05-23,72.9100036621094
2023-05-24,74.3399963378906
2023-05-25,71.8300018310547
2023-05-26,72.6699981689453
2023-05-30,69.4599990844727
2023-05-31,68.0899963378906
2023-06-01,70.0999984741211
2023-06-02,71.7399978637695
2023-06-05,72.1500015258789
2023-06-06,71.7399978637695
2023-06-07,72.5299987792969
2023-06-08,71.2900009155273
2023-06-09,70.1699981689453
2023-06-12,67.120002746582
2023-06-13,69.4199981689453
2023-06-14,68.2699966430664
2023-06-15,70.620002746582
2023-06-16,71.7799987792969
2023-06-20,70.5
2023-06-21,72.5299987792969
2023-06-22,69.5100021362305
2023-06-23,69.1600036621094
2023-06-26,69.370002746582
2023-06-27,67.6999969482422
2023-06-28,69.5599975585938
2023-06-29,69.8600006103516
2023-06-30,70.6399993896484
2023-07-03,69.7900009155273
2023-07-05,71.7900009155273
2023-07-06,71.8000030517578
2023-07-07,73.8600006103516
2023-07-10,72.9899978637695
2023-07-11,74.8300018310547
2023-07-12,75.75
2023-07-13,76.8899993896484
2023-07-14,75.4199981689453
2023-07-17,74.1500015258789
2023-07-18,75.75
2023-07-19,75.3499984741211
2023-07-20,75.629997253418
2023-07-21,77.0699996948242
2023-07-24,78.7399978637695
2023-07-25,79.629997253418
2023-07-26,78.7799987792969
2023-07-27,80.0899963378906
2023-07-28,80.5800018310547
2023-07-31,81.8000030517578
2023-08-01,81.370002746582
2023-08-02,79.4899978637695
2023-08-03,81.5500030517578
2023-08-04,82.8199996948242
2023-08-07,81.9400024414062
2023-08-08,82.9199981689453
2023-08-09,84.4000015258789
2023-08-10,82.8199996948242
2023-08-11,83.1900024414062
2023-08-14,82.5100021362305
2023-08-15,80.9899978637695
2023-08-16,79.379997253418
2023-08-17,80.3899993896484
2023-08-18,81.25
2023-08-21,80.7200012207031
2023-08-22,80.3499984741211
2023-08-23,78.8899993896484
2023-08-24,79.0500030517578
2023-08-25,79.8300018310547
2023-08-28,80.0999984741211
2023-08-29,81.1600036621094
2023-08-30,81.629997253418
2023-08-31,83.629997253418
2023-09-01,85.5500030517578
2023-09-05,86.6900024414062
2023-09-06,87.5400009155273
2023-09-07,86.870002746582
2023-09-08,87.5100021362305
2023-09-11,87.2900009155273
2023-09-12,88.8399963378906
2023-09-13,88.5199966430664
2023-09-14,90.1600036621094
2023-09-15,90.7699966430664
2023-09-18,91.4800033569336
2023-09-19,91.1999969482422
2023-09-20,90.2799987792969
2023-09-21,89.629997253418
2023-09-22,90.0299987792969
2023-09-25,89.6800003051758
2023-09-26,90.3899993896484
2023-09-27,93.6800003051758
2023-09-28,91.7099990844727
2023-09-29,90.7900009155273
2023-10-02,88.8199996948242
2023-10-03,89.2300033569336
2023-10-04,84.2200012207031
2023-10-05,82.3099975585938
2023-10-06,82.7900009155273
2023-10-09,86.379997253418
2023-10-10,85.9700012207031
2023-10-11,83.4899978637695
2023-10-12,82.9100036621094
2023-10-13,87.6900024414062
2023-10-16,86.6600036621094
2023-10-17,86.6600036621094
2023-10-18,88.3199996948242
2023-10-19,89.370002746582
2023-10-20,88.75
2023-10-23,85.4899978637695
2023-10-24,83.7399978637695
2023-10-25,85.3899993896484
2023-10-26,83.2099990844727
2023-10-27,85.5400009155273
2023-10-30,82.3099975585938
2023-10-31,81.0199966430664
2023-11-01,80.4400024414062
2023-11-02,82.4599990844727
2023-11-03,80.5100021362305
2023-11-06,80.8199996948242
2023-11-07,77.370002746582
2023-11-08,75.3300018310547
2023-11-09,75.7399978637695
2023-11-10,77.1699981689453
2023-11-13,78.2600021362305
2023-11-14,78.2600021362305
2023-11-15,76.6600036621094
2023-11-16,72.9000015258789
2023-11-17,75.8899993896484
2023-11-20,77.5999984741211
2023-11-21,77.7699966430664
2023-11-22,77.0999984741211
2023-11-23,76.3499984741211
2023-11-24,75.5400009155273
2023-11-27,74.8600006103516
2023-11-28,76.4100036621094
2023-11-29,77.8600006103516
2023-11-30,75.9599990844727
2023-12-01,74.0699996948242
2023-12-04,73.0400009155273
2023-12-05,72.3199996948242
2023-12-06,69.379997253418
2023-12-07,69.3399963378906
2023-12-08,71.2300033569336
2023-12-11,71.3199996948242
2023-12-12,68.6100006103516
2023-12-13,69.4700012207031
2023-12-14,71.5800018310547
2023-12-15,71.4300003051758
2023-12-18,72.4700012207031
2023-12-19,73.4400024414062
2023-12-20,74.2200012207031
2023-12-21,73.8899993896484
2023-12-22,73.5599975585938
2023-12-26,75.5699996948242
2023-12-27,74.1100006103516
